"customer_id","days_since_last_order","order_count","revenue","recency_score","frequency_score","revenue_score","total_score","customer_label"
28834,713,1,2443,1,3,4,"134",Lost
28197,903,1,3578,1,3,4,"134",Lost
28620,903,1,3578,1,3,4,"134",Lost
20348,297,1,2511,1,3,4,"134",Lost
28802,729,1,2443,1,3,4,"134",Lost
28198,902,1,3578,1,3,4,"134",Lost
20323,315,1,2492,1,3,4,"134",Lost
28176,901,1,3578,1,3,4,"134",Lost
24662,351,1,2494,1,3,4,"134",Lost
29481,901,1,3375,1,3,4,"134",Lost
25779,392,1,2480,1,3,4,"134",Lost
29149,684,1,2443,1,3,4,"134",Lost
29334,900,1,3578,1,3,4,"134",Lost
29350,899,1,3578,1,3,4,"134",Lost
24883,391,1,2487,1,3,4,"134",Lost
29335,899,1,3578,1,3,4,"134",Lost
24425,391,1,2419,1,3,4,"134",Lost
24061,390,1,2413,1,3,4,"134",Lost
28624,897,1,3578,1,3,4,"134",Lost
28207,390,1,2462,1,3,4,"134",Lost
25095,729,1,2443,1,3,4,"134",Lost
28647,894,1,3578,1,3,4,"134",Lost
28646,894,1,3578,1,3,4,"134",Lost
29196,296,1,2438,1,3,4,"134",Lost
28177,892,1,3578,1,3,4,"134",Lost
28535,359,1,2433,1,3,4,"134",Lost
20204,365,1,2476,1,3,4,"134",Lost
29280,892,1,3578,1,3,4,"134",Lost
29354,891,1,3578,1,3,4,"134",Lost
28326,351,1,2443,1,3,4,"134",Lost
24815,296,1,2438,1,3,4,"134",Lost
24809,296,1,2419,1,3,4,"134",Lost
28173,888,1,3578,1,3,4,"134",Lost
29340,888,1,3578,1,3,4,"134",Lost
28389,1128,1,3400,1,3,4,"134",Lost
25061,739,1,2443,1,3,4,"134",Lost
25795,387,1,2482,1,3,4,"134",Lost
28354,888,1,3578,1,3,4,"134",Lost
28626,888,1,3578,1,3,4,"134",Lost
28574,888,1,3578,1,3,4,"134",Lost
28656,885,1,3578,1,3,4,"134",Lost
24528,360,1,2420,1,3,4,"134",Lost
28470,879,1,3400,1,3,4,"134",Lost
16363,317,1,2482,1,3,4,"134",Lost
24417,387,1,2467,1,3,4,"134",Lost
28458,875,1,3375,1,3,4,"134",Lost
28652,874,1,3578,1,3,4,"134",Lost
28478,873,1,3375,1,3,4,"134",Lost
28471,862,1,3375,1,3,4,"134",Lost
23906,295,1,2443,1,3,4,"134",Lost
28927,331,1,2419,1,3,4,"134",Lost
28935,318,1,2419,1,3,4,"134",Lost
23566,849,1,3578,1,3,4,"134",Lost
23806,826,1,3578,1,3,4,"134",Lost
23921,294,1,2465,1,3,4,"134",Lost
24807,293,1,2469,1,3,4,"134",Lost
20345,293,1,2521,1,3,4,"134",Lost
27937,318,1,2641,1,3,4,"134",Lost
20181,385,1,2443,1,3,4,"134",Lost
28492,813,1,3375,1,3,4,"134",Lost
16231,384,1,2526,1,3,4,"134",Lost
27821,352,1,2428,1,3,4,"134",Lost
28491,803,1,3375,1,3,4,"134",Lost
24534,333,1,2534,1,3,4,"134",Lost
29042,384,1,2420,1,3,4,"134",Lost
22312,384,1,2478,1,3,4,"134",Lost
28961,293,1,2478,1,3,4,"134",Lost
24084,328,1,2407,1,3,4,"134",Lost
24734,319,1,2492,1,3,4,"134",Lost
20075,790,1,3400,1,3,4,"134",Lost
28504,775,1,3375,1,3,4,"134",Lost
24413,383,1,2407,1,3,4,"134",Lost
29115,292,1,2407,1,3,4,"134",Lost
28659,737,1,2443,1,3,4,"134",Lost
24348,291,1,2444,1,3,4,"134",Lost
22828,381,1,2451,1,3,4,"134",Lost
27819,381,1,2419,1,3,4,"134",Lost
23607,381,1,2451,1,3,4,"134",Lost
23776,319,1,2478,1,3,4,"134",Lost
24153,291,1,2418,1,3,4,"134",Lost
29043,379,1,2447,1,3,4,"134",Lost
29194,290,1,2419,1,3,4,"134",Lost
20036,379,1,2619,1,3,4,"134",Lost
28663,758,1,2443,1,3,4,"134",Lost
23606,379,1,2543,1,3,4,"134",Lost
26013,562,1,2443,1,3,4,"134",Lost
28766,756,1,2443,1,3,4,"134",Lost
25995,583,1,2443,1,3,4,"134",Lost
24786,745,1,2443,1,3,4,"134",Lost
28709,333,1,2419,1,3,4,"134",Lost
24105,320,1,2419,1,3,4,"134",Lost
29281,645,1,2443,1,3,4,"134",Lost
24427,377,1,2400,1,3,4,"134",Lost
16132,377,1,2460,1,3,4,"134",Lost
29159,647,1,2443,1,3,4,"134",Lost
29532,671,1,2486,1,3,4,"134",Lost
24660,363,1,2419,1,3,4,"134",Lost
23608,341,1,2511,1,3,4,"134",Lost
20039,377,1,2457,1,3,4,"134",Lost
27316,333,1,2443,1,3,4,"134",Lost
11015,377,1,2501,1,3,4,"134",Lost
28949,321,1,2473,1,3,4,"134",Lost
22808,376,1,2478,1,3,4,"134",Lost
24341,340,1,2453,1,3,4,"134",Lost
23636,342,1,2480,1,3,4,"134",Lost
22449,340,1,2515,1,3,4,"134",Lost
28720,362,1,2419,1,3,4,"134",Lost
28201,376,1,2419,1,3,4,"134",Lost
24437,343,1,2427,1,3,4,"134",Lost
22448,343,1,2480,1,3,4,"134",Lost
24735,322,1,2478,1,3,4,"134",Lost
28714,339,1,2433,1,3,4,"134",Lost
26381,375,1,2521,1,3,4,"134",Lost
24436,339,1,2438,1,3,4,"134",Lost
20339,309,1,2528,1,3,4,"134",Lost
21858,375,1,2492,1,3,4,"134",Lost
28798,706,1,2443,1,3,4,"134",Lost
24526,339,1,2419,1,3,4,"134",Lost
20337,332,1,2452,1,3,4,"134",Lost
23618,356,1,2482,1,3,4,"134",Lost
28217,339,1,2408,1,3,4,"134",Lost
25094,749,1,2443,1,3,4,"134",Lost
23764,343,1,2457,1,3,4,"134",Lost
25393,706,1,2443,1,3,4,"134",Lost
27839,323,1,2419,1,3,4,"134",Lost
29165,338,1,2407,1,3,4,"134",Lost
23759,374,1,2476,1,3,4,"134",Lost
20199,344,1,2503,1,3,4,"134",Lost
22323,374,1,2443,1,3,4,"134",Lost
28309,344,1,2419,1,3,4,"134",Lost
24093,362,1,2466,1,3,4,"134",Lost
24669,359,1,2419,1,3,4,"134",Lost
24405,373,1,2419,1,3,4,"134",Lost
25780,373,1,2480,1,3,4,"134",Lost
25769,373,1,2515,1,3,4,"134",Lost
26399,337,1,2543,1,3,4,"134",Lost
24527,337,1,2419,1,3,4,"134",Lost
24675,332,1,2419,1,3,4,"134",Lost
16235,346,1,2443,1,3,4,"134",Lost
20210,347,1,2478,1,3,4,"134",Lost
23635,360,1,2452,1,3,4,"134",Lost
25640,347,1,2428,1,3,4,"134",Lost
21857,371,1,2487,1,3,4,"134",Lost
22445,371,1,2490,1,3,4,"134",Lost
16232,347,1,2476,1,3,4,"134",Lost
24433,370,1,2443,1,3,4,"134",Lost
20297,324,1,2466,1,3,4,"134",Lost
25681,336,1,2398,1,3,4,"134",Lost
25674,329,1,2419,1,3,4,"134",Lost
23629,357,1,2466,1,3,4,"134",Lost
11144,370,1,2400,1,3,4,"134",Lost
26420,357,1,2443,1,3,4,"134",Lost
24521,348,1,2419,1,3,4,"134",Lost
29137,370,1,2419,1,3,4,"134",Lost
24421,369,1,2447,1,3,4,"134",Lost
29247,349,1,2447,1,3,4,"134",Lost
26382,369,1,2443,1,3,4,"134",Lost
28327,349,1,2407,1,3,4,"134",Lost
24083,349,1,2419,1,3,4,"134",Lost
24523,357,1,2492,1,3,4,"134",Lost
23597,368,1,2482,1,3,4,"134",Lost
28790,1002,1,3578,1,3,4,"134",Lost
28794,1002,1,3578,1,3,4,"134",Lost
28653,1004,1,3578,1,3,4,"134",Lost
29103,304,1,2419,1,3,4,"134",Lost
28660,1005,1,3578,1,3,4,"134",Lost
29448,1005,1,3400,1,3,4,"134",Lost
28295,1010,1,3578,1,3,4,"134",Lost
28294,1010,1,3578,1,3,4,"134",Lost
28293,1010,1,3578,1,3,4,"134",Lost
28573,1015,1,3578,1,3,4,"134",Lost
28627,1002,1,3578,1,3,4,"134",Lost
28270,1016,1,3578,1,3,4,"134",Lost
28761,1001,1,3578,1,3,4,"134",Lost
27309,335,1,2457,1,3,4,"134",Lost
28583,1017,1,3578,1,3,4,"134",Lost
28362,1017,1,3578,1,3,4,"134",Lost
28586,1018,1,3578,1,3,4,"134",Lost
28645,1001,1,3578,1,3,4,"134",Lost
28340,1019,1,3578,1,3,4,"134",Lost
28355,1019,1,3578,1,3,4,"134",Lost
28584,1020,1,3578,1,3,4,"134",Lost
28792,1000,1,3578,1,3,4,"134",Lost
28772,999,1,3578,1,3,4,"134",Lost
28774,999,1,3578,1,3,4,"134",Lost
28223,1020,1,3578,1,3,4,"134",Lost
25720,304,1,2433,1,3,4,"134",Lost
28299,1021,1,3578,1,3,4,"134",Lost
28221,1021,1,3578,1,3,4,"134",Lost
20340,305,1,2443,1,3,4,"134",Lost
28588,1023,1,3578,1,3,4,"134",Lost
28339,1024,1,3578,1,3,4,"134",Lost
28587,1025,1,3578,1,3,4,"134",Lost
28271,1029,1,3578,1,3,4,"134",Lost
25363,722,1,2443,1,3,4,"134",Lost
28200,1030,1,3578,1,3,4,"134",Lost
28675,998,1,3578,1,3,4,"134",Lost
28650,998,1,3578,1,3,4,"134",Lost
28598,1034,1,3578,1,3,4,"134",Lost
28654,998,1,3578,1,3,4,"134",Lost
28655,998,1,3578,1,3,4,"134",Lost
28199,1034,1,3578,1,3,4,"134",Lost
28222,1036,1,3578,1,3,4,"134",Lost
28628,998,1,3578,1,3,4,"134",Lost
28171,1040,1,3578,1,3,4,"134",Lost
28658,996,1,3578,1,3,4,"134",Lost
28629,995,1,3578,1,3,4,"134",Lost
28180,1048,1,3578,1,3,4,"134",Lost
28651,994,1,3578,1,3,4,"134",Lost
24136,303,1,2413,1,3,4,"134",Lost
29449,993,1,3400,1,3,4,"134",Lost
28407,992,1,3375,1,3,4,"134",Lost
28619,992,1,3578,1,3,4,"134",Lost
28183,1060,1,3578,1,3,4,"134",Lost
28179,1060,1,3578,1,3,4,"134",Lost
28185,1061,1,3578,1,3,4,"134",Lost
28186,1062,1,3578,1,3,4,"134",Lost
28182,1062,1,3578,1,3,4,"134",Lost
28181,1063,1,3578,1,3,4,"134",Lost
28172,1064,1,3578,1,3,4,"134",Lost
25702,307,1,2419,1,3,4,"134",Lost
28928,307,1,2473,1,3,4,"134",Lost
20037,368,1,2596,1,3,4,"134",Lost
24681,330,1,2453,1,3,4,"134",Lost
28948,335,1,2419,1,3,4,"134",Lost
28775,991,1,3578,1,3,4,"134",Lost
24802,303,1,2407,1,3,4,"134",Lost
25864,721,1,2443,1,3,4,"134",Lost
27924,307,1,2526,1,3,4,"134",Lost
28763,990,1,3578,1,3,4,"134",Lost
20324,307,1,2543,1,3,4,"134",Lost
28795,990,1,3578,1,3,4,"134",Lost
24806,303,1,2413,1,3,4,"134",Lost
28621,990,1,3578,1,3,4,"134",Lost
28635,989,1,3578,1,3,4,"134",Lost
24349,302,1,2419,1,3,4,"134",Lost
24135,308,1,2419,1,3,4,"134",Lost
28643,987,1,3578,1,3,4,"134",Lost
28799,987,1,3578,1,3,4,"134",Lost
28797,987,1,3578,1,3,4,"134",Lost
29289,302,1,2433,1,3,4,"134",Lost
28414,985,1,3400,1,3,4,"134",Lost
28670,985,1,3578,1,3,4,"134",Lost
19802,1099,1,3375,1,3,4,"134",Lost
28390,1102,1,3375,1,3,4,"134",Lost
29385,1107,1,3400,1,3,4,"134",Lost
25857,1107,1,3400,1,3,4,"134",Lost
28676,985,1,3578,1,3,4,"134",Lost
25861,1120,1,3400,1,3,4,"134",Lost
24748,341,1,40,1,3,2,"132",Lost
23743,340,1,40,1,3,2,"132",Lost
22952,341,1,40,1,3,2,"132",Lost
21846,321,1,40,1,3,2,"132",Lost
27966,312,1,40,1,3,2,"132",Lost
21366,363,1,40,1,3,2,"132",Lost
21375,334,1,40,1,3,2,"132",Lost
17342,301,1,40,1,3,2,"132",Lost
19277,354,1,40,1,3,2,"132",Lost
18640,328,1,40,1,3,2,"132",Lost
18574,307,1,40,1,3,2,"132",Lost
26132,364,1,40,1,3,2,"132",Lost
27981,364,1,40,1,3,2,"132",Lost
21849,314,1,40,1,3,2,"132",Lost
24858,293,1,40,1,3,2,"132",Lost
18097,314,1,40,1,3,2,"132",Lost
17583,350,1,40,1,3,2,"132",Lost
27914,293,1,40,1,3,2,"132",Lost
23679,358,1,40,1,3,2,"132",Lost
25620,295,1,40,1,3,2,"132",Lost
25638,306,1,40,1,3,2,"132",Lost
27720,334,1,40,1,3,2,"132",Lost
28002,304,1,40,1,3,2,"132",Lost
17554,349,1,40,1,3,2,"132",Lost
25136,300,1,40,1,3,2,"132",Lost
18751,349,1,40,1,3,2,"132",Lost
22143,349,1,40,1,3,2,"132",Lost
17380,324,1,40,1,3,2,"132",Lost
17419,329,1,40,1,3,2,"132",Lost
27594,324,1,40,1,3,2,"132",Lost
21861,364,1,40,1,3,2,"132",Lost
18358,295,1,40,1,3,2,"132",Lost
24594,337,1,40,1,3,2,"132",Lost
20691,313,1,40,1,3,2,"132",Lost
24085,327,1,40,1,3,2,"132",Lost
19926,299,1,40,1,3,2,"132",Lost
25815,350,1,40,1,3,2,"132",Lost
21339,361,1,40,1,3,2,"132",Lost
27968,362,1,40,1,3,2,"132",Lost
17359,331,1,40,1,3,2,"132",Lost
17260,316,1,40,1,3,2,"132",Lost
23235,360,1,40,1,3,2,"132",Lost
24890,357,1,40,1,3,2,"132",Lost
20316,338,1,40,1,3,2,"132",Lost
27857,322,1,40,1,3,2,"132",Lost
22670,322,1,40,1,3,2,"132",Lost
24094,366,1,40,1,3,2,"132",Lost
25579,309,1,40,1,3,2,"132",Lost
25324,339,1,40,1,3,2,"132",Lost
18223,339,1,40,1,3,2,"132",Lost
26701,303,1,40,1,3,2,"132",Lost
18349,311,1,40,1,3,2,"132",Lost
19182,315,1,40,1,3,2,"132",Lost
27851,297,1,40,1,3,2,"132",Lost
25630,303,1,40,1,3,2,"132",Lost
23255,342,1,40,1,3,2,"132",Lost
21863,297,1,40,1,3,2,"132",Lost
24113,321,1,40,1,3,2,"132",Lost
24256,311,1,40,1,3,2,"132",Lost
18105,310,1,40,1,3,2,"132",Lost
17366,321,1,40,1,3,2,"132",Lost
25219,299,1,40,1,3,2,"132",Lost
18664,362,1,14,1,3,1,"131",Lost
16143,290,1,27,1,3,1,"131",Lost
28106,290,1,13,1,3,1,"131",Lost
24546,290,1,37,1,3,1,"131",Lost
23839,290,1,30,1,3,1,"131",Lost
17895,291,1,30,1,3,1,"131",Lost
19328,291,1,27,1,3,1,"131",Lost
26889,291,1,30,1,3,1,"131",Lost
17170,291,1,14,1,3,1,"131",Lost
25259,292,1,32,1,3,1,"131",Lost
18546,292,1,29,1,3,1,"131",Lost
17033,292,1,29,1,3,1,"131",Lost
24991,292,1,35,1,3,1,"131",Lost
24928,292,1,27,1,3,1,"131",Lost
26542,292,1,27,1,3,1,"131",Lost
13899,292,1,22,1,3,1,"131",Lost
24451,292,1,39,1,3,1,"131",Lost
20676,292,1,15,1,3,1,"131",Lost
11399,292,1,14,1,3,1,"131",Lost
27382,292,1,36,1,3,1,"131",Lost
22068,293,1,24,1,3,1,"131",Lost
29409,293,1,36,1,3,1,"131",Lost
25062,293,1,14,1,3,1,"131",Lost
21294,293,1,10,1,3,1,"131",Lost
27336,293,1,36,1,3,1,"131",Lost
20789,293,1,39,1,3,1,"131",Lost
16980,294,1,40,1,3,1,"131",Lost
24513,294,1,39,1,3,1,"131",Lost
23826,294,1,32,1,3,1,"131",Lost
23064,294,1,30,1,3,1,"131",Lost
26181,294,1,32,1,3,1,"131",Lost
25929,295,1,27,1,3,1,"131",Lost
12741,295,1,40,1,3,1,"131",Lost
23044,296,1,37,1,3,1,"131",Lost
28126,296,1,14,1,3,1,"131",Lost
11426,296,1,35,1,3,1,"131",Lost
17031,296,1,14,1,3,1,"131",Lost
21632,296,1,15,1,3,1,"131",Lost
16326,296,1,25,1,3,1,"131",Lost
27478,296,1,28,1,3,1,"131",Lost
16238,296,1,13,1,3,1,"131",Lost
29116,297,1,17,1,3,1,"131",Lost
25848,297,1,27,1,3,1,"131",Lost
13097,297,1,22,1,3,1,"131",Lost
25959,297,1,27,1,3,1,"131",Lost
16716,297,1,28,1,3,1,"131",Lost
28746,297,1,24,1,3,1,"131",Lost
16510,297,1,27,1,3,1,"131",Lost
22378,297,1,30,1,3,1,"131",Lost
24375,297,1,32,1,3,1,"131",Lost
15875,297,1,15,1,3,1,"131",Lost
19184,297,1,25,1,3,1,"131",Lost
24827,298,1,35,1,3,1,"131",Lost
23364,298,1,32,1,3,1,"131",Lost
25343,298,1,25,1,3,1,"131",Lost
20634,298,1,10,1,3,1,"131",Lost
28638,298,1,38,1,3,1,"131",Lost
25091,298,1,37,1,3,1,"131",Lost
23928,298,1,36,1,3,1,"131",Lost
26184,298,1,36,1,3,1,"131",Lost
27680,298,1,36,1,3,1,"131",Lost
14943,299,1,37,1,3,1,"131",Lost
23007,299,1,15,1,3,1,"131",Lost
24223,299,1,32,1,3,1,"131",Lost
22727,299,1,35,1,3,1,"131",Lost
14422,299,1,39,1,3,1,"131",Lost
21843,299,1,14,1,3,1,"131",Lost
25524,299,1,25,1,3,1,"131",Lost
12722,299,1,39,1,3,1,"131",Lost
24035,299,1,14,1,3,1,"131",Lost
22077,299,1,30,1,3,1,"131",Lost
16884,299,1,40,1,3,1,"131",Lost
17727,300,1,22,1,3,1,"131",Lost
28809,300,1,25,1,3,1,"131",Lost
22244,300,1,30,1,3,1,"131",Lost
22081,300,1,30,1,3,1,"131",Lost
21088,300,1,30,1,3,1,"131",Lost
24289,301,1,33,1,3,1,"131",Lost
17704,301,1,32,1,3,1,"131",Lost
21739,301,1,37,1,3,1,"131",Lost
20868,301,1,37,1,3,1,"131",Lost
28322,301,1,29,1,3,1,"131",Lost
21471,301,1,32,1,3,1,"131",Lost
16396,301,1,32,1,3,1,"131",Lost
12457,301,1,24,1,3,1,"131",Lost
25142,301,1,14,1,3,1,"131",Lost
25372,302,1,33,1,3,1,"131",Lost
27658,302,1,28,1,3,1,"131",Lost
29324,302,1,39,1,3,1,"131",Lost
29251,302,1,13,1,3,1,"131",Lost
17392,302,1,14,1,3,1,"131",Lost
24148,302,1,12,1,3,1,"131",Lost
18104,303,1,14,1,3,1,"131",Lost
29304,303,1,24,1,3,1,"131",Lost
18312,303,1,15,1,3,1,"131",Lost
14454,303,1,32,1,3,1,"131",Lost
27322,303,1,36,1,3,1,"131",Lost
26349,303,1,27,1,3,1,"131",Lost
16963,303,1,40,1,3,1,"131",Lost
25669,303,1,39,1,3,1,"131",Lost
27930,304,1,36,1,3,1,"131",Lost
17746,304,1,30,1,3,1,"131",Lost
15618,304,1,25,1,3,1,"131",Lost
25206,304,1,25,1,3,1,"131",Lost
18042,304,1,30,1,3,1,"131",Lost
23198,304,1,35,1,3,1,"131",Lost
17970,304,1,27,1,3,1,"131",Lost
29052,304,1,39,1,3,1,"131",Lost
22034,305,1,15,1,3,1,"131",Lost
16214,305,1,15,1,3,1,"131",Lost
26054,305,1,25,1,3,1,"131",Lost
24154,305,1,29,1,3,1,"131",Lost
23678,305,1,30,1,3,1,"131",Lost
24933,305,1,33,1,3,1,"131",Lost
24395,305,1,37,1,3,1,"131",Lost
27152,305,1,39,1,3,1,"131",Lost
15307,306,1,40,1,3,1,"131",Lost
29767,306,1,24,1,3,1,"131",Lost
12838,306,1,37,1,3,1,"131",Lost
28054,306,1,25,1,3,1,"131",Lost
23966,306,1,29,1,3,1,"131",Lost
26894,306,1,24,1,3,1,"131",Lost
21307,306,1,24,1,3,1,"131",Lost
17693,306,1,14,1,3,1,"131",Lost
12951,307,1,31,1,3,1,"131",Lost
20520,307,1,15,1,3,1,"131",Lost
20596,307,1,32,1,3,1,"131",Lost
20766,307,1,15,1,3,1,"131",Lost
25516,307,1,21,1,3,1,"131",Lost
15871,307,1,40,1,3,1,"131",Lost
11392,307,1,29,1,3,1,"131",Lost
29241,308,1,25,1,3,1,"131",Lost
27654,308,1,21,1,3,1,"131",Lost
27903,308,1,39,1,3,1,"131",Lost
22324,308,1,25,1,3,1,"131",Lost
16474,308,1,25,1,3,1,"131",Lost
18327,308,1,14,1,3,1,"131",Lost
24423,308,1,33,1,3,1,"131",Lost
27479,308,1,24,1,3,1,"131",Lost
18036,308,1,25,1,3,1,"131",Lost
24742,308,1,37,1,3,1,"131",Lost
16458,309,1,25,1,3,1,"131",Lost
13296,309,1,22,1,3,1,"131",Lost
27387,309,1,34,1,3,1,"131",Lost
18321,309,1,13,1,3,1,"131",Lost
16455,309,1,29,1,3,1,"131",Lost
23465,310,1,35,1,3,1,"131",Lost
22185,310,1,39,1,3,1,"131",Lost
17740,310,1,39,1,3,1,"131",Lost
19275,310,1,14,1,3,1,"131",Lost
22227,310,1,35,1,3,1,"131",Lost
20512,310,1,10,1,3,1,"131",Lost
16557,310,1,31,1,3,1,"131",Lost
21989,310,1,35,1,3,1,"131",Lost
26179,310,1,39,1,3,1,"131",Lost
14865,310,1,30,1,3,1,"131",Lost
19064,311,1,32,1,3,1,"131",Lost
21358,311,1,10,1,3,1,"131",Lost
28057,311,1,21,1,3,1,"131",Lost
13031,311,1,22,1,3,1,"131",Lost
23555,311,1,35,1,3,1,"131",Lost
25813,311,1,27,1,3,1,"131",Lost
23023,311,1,32,1,3,1,"131",Lost
16292,311,1,32,1,3,1,"131",Lost
13868,312,1,31,1,3,1,"131",Lost
16558,312,1,25,1,3,1,"131",Lost
28979,312,1,38,1,3,1,"131",Lost
16319,312,1,27,1,3,1,"131",Lost
22741,312,1,35,1,3,1,"131",Lost
29286,312,1,14,1,3,1,"131",Lost
29127,312,1,29,1,3,1,"131",Lost
23086,312,1,13,1,3,1,"131",Lost
25267,313,1,25,1,3,1,"131",Lost
12832,313,1,40,1,3,1,"131",Lost
27828,313,1,28,1,3,1,"131",Lost
26130,313,1,21,1,3,1,"131",Lost
27961,313,1,29,1,3,1,"131",Lost
17158,314,1,40,1,3,1,"131",Lost
22145,314,1,37,1,3,1,"131",Lost
26981,314,1,21,1,3,1,"131",Lost
29394,314,1,36,1,3,1,"131",Lost
19078,314,1,32,1,3,1,"131",Lost
28623,314,1,27,1,3,1,"131",Lost
28330,314,1,10,1,3,1,"131",Lost
24941,314,1,33,1,3,1,"131",Lost
15910,314,1,40,1,3,1,"131",Lost
13430,314,1,31,1,3,1,"131",Lost
23272,314,1,39,1,3,1,"131",Lost
26897,314,1,39,1,3,1,"131",Lost
27526,314,1,24,1,3,1,"131",Lost
22883,315,1,30,1,3,1,"131",Lost
26264,315,1,31,1,3,1,"131",Lost
16991,315,1,40,1,3,1,"131",Lost
17783,315,1,25,1,3,1,"131",Lost
14443,315,1,22,1,3,1,"131",Lost
26517,315,1,25,1,3,1,"131",Lost
27753,315,1,25,1,3,1,"131",Lost
23153,315,1,35,1,3,1,"131",Lost
27055,316,1,34,1,3,1,"131",Lost
13832,316,1,24,1,3,1,"131",Lost
22945,316,1,13,1,3,1,"131",Lost
15281,316,1,40,1,3,1,"131",Lost
13266,316,1,30,1,3,1,"131",Lost
15452,316,1,25,1,3,1,"131",Lost
17842,317,1,37,1,3,1,"131",Lost
12868,317,1,33,1,3,1,"131",Lost
14205,317,1,33,1,3,1,"131",Lost
23722,317,1,32,1,3,1,"131",Lost
26053,317,1,27,1,3,1,"131",Lost
28896,317,1,21,1,3,1,"131",Lost
22009,318,1,10,1,3,1,"131",Lost
22226,318,1,35,1,3,1,"131",Lost
23051,318,1,35,1,3,1,"131",Lost
28981,318,1,27,1,3,1,"131",Lost
16965,318,1,40,1,3,1,"131",Lost
12531,318,1,22,1,3,1,"131",Lost
28143,318,1,14,1,3,1,"131",Lost
26896,318,1,13,1,3,1,"131",Lost
27631,319,1,34,1,3,1,"131",Lost
28423,319,1,34,1,3,1,"131",Lost
25152,319,1,35,1,3,1,"131",Lost
27001,319,1,30,1,3,1,"131",Lost
18374,319,1,13,1,3,1,"131",Lost
27740,319,1,25,1,3,1,"131",Lost
14811,319,1,37,1,3,1,"131",Lost
21698,319,1,15,1,3,1,"131",Lost
27025,319,1,24,1,3,1,"131",Lost
23578,320,1,37,1,3,1,"131",Lost
28235,320,1,30,1,3,1,"131",Lost
16885,320,1,40,1,3,1,"131",Lost
16399,320,1,32,1,3,1,"131",Lost
14821,320,1,30,1,3,1,"131",Lost
15285,320,1,40,1,3,1,"131",Lost
11347,320,1,14,1,3,1,"131",Lost
26263,320,1,29,1,3,1,"131",Lost
25512,321,1,39,1,3,1,"131",Lost
24872,321,1,24,1,3,1,"131",Lost
26470,321,1,35,1,3,1,"131",Lost
15509,321,1,40,1,3,1,"131",Lost
14863,321,1,32,1,3,1,"131",Lost
11574,321,1,35,1,3,1,"131",Lost
22826,321,1,35,1,3,1,"131",Lost
14532,321,1,22,1,3,1,"131",Lost
12925,321,1,22,1,3,1,"131",Lost
14985,322,1,30,1,3,1,"131",Lost
18777,322,1,29,1,3,1,"131",Lost
23769,322,1,29,1,3,1,"131",Lost
29386,322,1,28,1,3,1,"131",Lost
26465,322,1,27,1,3,1,"131",Lost
24299,322,1,39,1,3,1,"131",Lost
22835,322,1,39,1,3,1,"131",Lost
23897,322,1,39,1,3,1,"131",Lost
19764,322,1,13,1,3,1,"131",Lost
22562,322,1,30,1,3,1,"131",Lost
24619,322,1,33,1,3,1,"131",Lost
14924,323,1,40,1,3,1,"131",Lost
20580,323,1,37,1,3,1,"131",Lost
27037,323,1,13,1,3,1,"131",Lost
22832,323,1,14,1,3,1,"131",Lost
11511,323,1,35,1,3,1,"131",Lost
20265,323,1,32,1,3,1,"131",Lost
13310,323,1,30,1,3,1,"131",Lost
19060,323,1,30,1,3,1,"131",Lost
28813,323,1,38,1,3,1,"131",Lost
25671,323,1,30,1,3,1,"131",Lost
15485,324,1,40,1,3,1,"131",Lost
22736,324,1,30,1,3,1,"131",Lost
21373,324,1,15,1,3,1,"131",Lost
21688,324,1,15,1,3,1,"131",Lost
15706,324,1,35,1,3,1,"131",Lost
17102,324,1,32,1,3,1,"131",Lost
23336,324,1,32,1,3,1,"131",Lost
22125,325,1,35,1,3,1,"131",Lost
13843,325,1,31,1,3,1,"131",Lost
23089,325,1,37,1,3,1,"131",Lost
24882,325,1,24,1,3,1,"131",Lost
27463,325,1,24,1,3,1,"131",Lost
26291,325,1,35,1,3,1,"131",Lost
17908,325,1,36,1,3,1,"131",Lost
28269,326,1,14,1,3,1,"131",Lost
22265,326,1,22,1,3,1,"131",Lost
25220,326,1,24,1,3,1,"131",Lost
19291,326,1,29,1,3,1,"131",Lost
19462,326,1,29,1,3,1,"131",Lost
14935,326,1,30,1,3,1,"131",Lost
23061,326,1,30,1,3,1,"131",Lost
23869,326,1,35,1,3,1,"131",Lost
24863,327,1,28,1,3,1,"131",Lost
21819,327,1,32,1,3,1,"131",Lost
24866,327,1,28,1,3,1,"131",Lost
21453,328,1,37,1,3,1,"131",Lost
13213,328,1,22,1,3,1,"131",Lost
14271,328,1,22,1,3,1,"131",Lost
18170,328,1,40,1,3,1,"131",Lost
12798,328,1,15,1,3,1,"131",Lost
19460,328,1,29,1,3,1,"131",Lost
23472,328,1,32,1,3,1,"131",Lost
21255,328,1,32,1,3,1,"131",Lost
24276,328,1,24,1,3,1,"131",Lost
22060,329,1,37,1,3,1,"131",Lost
20929,329,1,37,1,3,1,"131",Lost
22894,329,1,32,1,3,1,"131",Lost
23888,330,1,35,1,3,1,"131",Lost
21432,330,1,15,1,3,1,"131",Lost
23360,330,1,30,1,3,1,"131",Lost
27482,330,1,39,1,3,1,"131",Lost
27389,330,1,29,1,3,1,"131",Lost
22242,330,1,37,1,3,1,"131",Lost
24452,330,1,33,1,3,1,"131",Lost
